ID,ESTADO,MUNICIPIO,LOCALIDAD,AGEB,PERSONAS,P1_1,P1_2,P1_3,P2_1,P2_2,P2_3,P2_4,P2_5,P2_6,P2_7,P2_8,P2_9,P2_10,P2_11,P2_12,P2_13,P2_14,P2_15,P2_16,P2_17,P2_18,P2_19,P2_20,P2_21,P2_22,P2_23,P2_24,P2_25,P3_1,P3_2,P3_3,P4,P5_1,P5_2,P5_3,P6_1,P6_1_1,P6_2,P6_1_2,P6_3,P6_1_3,P6_4,P6_1_4,P6_5,P6_1_5,P6_6,P6_1_6,P6_7,P6_1_7,P6_8,P6_1_8,P6_9,P6_1_9,P6_10,P6_1_10,P6_11,P6_1_11,P6_12,P6_1_12,P6_13,P6_1_13,P6_14,P6_1_14,P6_15,P6_1_15,P6_16,P6_1_16,P6_17,P6_1_17,P6_18,P6_1_18,P6_19,P6_1_19,P7_1,P7_2,P7_3,P8_1,P8_1_1,P8_2,P8_1_2,P8_3,P8_1_3,P8_4,P8_1_4,P8_5,P8_1_5,P8_6,P8_1_6,P8_7,P8_1_7,P8_8,P8_1_8,P8_9,P8_1_9,P8_10,P8_1_10,P8_11,P8_1_11,P8_12,P8_1_12,P8_13,P8_1_13,P8_14,P8_1_14,P9,P10_1,P10_2,P10_3,P10_4,P10_5,P10_6,P10_7,P10_8,P10_9,P10_10,P10_11,P10_12,P10_13,P11_1,P11_2,P11_3,P12_1,P12_2,P12_3,P13,P14,P15_1,P15_2,P15_3,P15_4,P15_5,P16,P16_1,P17,P17_1,P18_1,P18_1_1,P18_2,P18_1_2,P18_3,P18_1_3,P18_4,P18_1_4,P18_5,P18_1_5,P18_6,P18_1_6,P18_7,P18_1_7,P18_8,P18_1_8,P18_9,P18_1_9,P18_10,P18_1_10,P18_11,P18_1_11,P18_12,P18_1_12,P18_13,P18_1_13,P18_14,P18_1_14,P18_15,P18_1_15,P18_16,P18_1_16,P18_17,P18_1_17,P18_18,P18_1_18,P19,P20,P21,P22_1,P22_2,P22_3,P23_1,P23_2,P23_3,P24,P25,P26_1,P26_2,P27,P28,P29,P30,P31,P32,P33,P34,P35_1,P35_2,P35_3,P36,P37,P38_1,P38_2,P38_3,P39_1_NIV,P39_1_ANO,P39_2_NIV,P39_2_ANO,P40_1,P40_2,P41,P42,P42_1,P42_1a_1,P43,P44,P45,P46,P47,P48,P48_1,P48_2,P49,S1,S2,S3_NIV,S3_ANO,S4,S5,S6,S6_1,S7,S8,S9,S10,S11,SEXO,EDAD_AGRUP,ESCOLARIDAD,EDO_CIVIL,COND_ACT,ING_FAM,REGIÓN,PONDI1,PONDV1
596,09,002,0001,0256,2,musica,danza,ARTE,6,9,10,10,7,7,10,10,8,8,8,10,8,8,7,8,6,10,8,10,7,10,10,10,8,5,#¡NULO!,#¡NULO!,1,5,1,#¡NULO!,2,#¡NULO!,1,3,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,19,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,4,6,libro,biblioteca,cultura,1,1,3,4,4,4,4,1,500,2,#¡NULO!,1,2,1,2,2,#¡NULO!,1,2,1,1,1,1,2,#¡NULO!,1,1,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,1,2,1,2,10,5,1,4,#¡NULO!,#¡NULO!,figura,resistencia,habilidad,2,1,3,#¡NULO!,1,3,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,#¡NULO!,#¡NULO!,3,2,1,2,3,11,1,3,6,3,10,1,3,#¡NULO!,#¡NULO!,2,2,2,1,6,2,#¡NULO!,#¡NULO!,10,2,59,8,4,2,2,1,2,8,#¡NULO!,#¡NULO!,#¡NULO!,1,2,5,5,2,2,1,Poniente,5383.84,2324.58
597,09,007,0001,159A,3,ARTES,MUSICA,PLATILLOS,5,0,0,0,0,0,8,0,2,0,0,0,0,0,0,10,7,5,0,0,0,0,5,10,7,8,10,#¡NULO!,2,5,8,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,21,#¡NULO!,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,2,2,2,2,2,2,2,2,1,2,3,5,6,COMPRENSION,ATENCION,IMAGINACION,1,3,2,4,2,4,2,1,20,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,8,3,1,1,3,6,SALUD,CONDICION,,2,1,2,5,1,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,3,6,1,1,1,2,5,6,3,4,3,9,9,1,3,#¡NULO!,#¡NULO!,2,2,1,4,4,2,#¡NULO!,#¡NULO!,10,2,38,5,3,2,6,2,#¡NULO!,8,#¡NULO!,#¡NULO!,#¡NULO!,2,2,3,4,3,2,2,Oriente,6786.78,2720.83
598,09,007,0001,3793,3,VALORES,APRENDIZAJE,,7,5,0,0,0,0,6,0,7,0,0,3,0,0,5,5,5,5,0,0,0,5,0,0,0,1,#¡NULO!,#¡NULO!,2,3,5,#¡NULO!,2,#¡NULO!,1,1,1,2,2,#¡NULO!,98,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,1,1,1,1,1,1,1,1,2,#¡NULO!,2,#¡NULO!,7,#¡NULO!,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,1,2,2,2,2,2,1,2,1,1,2,2,2,5,#¡NULO!,#¡NULO!,LECTURA,,,2,1,3,3,3,4,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,6,3,5,2,4,#¡NULO!,CONDICION FISICA,,,2,1,2,#¡NULO!,2,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,4,#¡NULO!,3,3,4,7,#¡NULO!,6,3,6,3,6,99,1,3,#¡NULO!,#¡NULO!,2,2,1,2,6,2,#¡NULO!,#¡NULO!,4,2,38,5,3,2,5,1,2,1,5,3,3,99,2,3,4,1,1,99,Oriente,6582.06,2638.75
599,09,011,0021,1003,3,LEER,,,3,4,3,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,2,8,10,1,1,2,8,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,4,1,1,1,2,1,1,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,1,1,1,1,20,6,21,1,2,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,1,2,2,2,2,1,2,1,1,1,1,1,1,2,#¡NULO!,#¡NULO!,PALABRAS,TEXTOS,,1,2,1,4,4,1,1,1,8,2,#¡NULO!,1,3,1,3,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,3,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,9,2,3,1,#¡NULO!,#¡NULO!,JUGAR,FUTBOL,FRONTON,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,5,120,1,3,8,7,98,#¡NULO!,1,2,1,7,6,4,3,4,3,6,6,1,1,99,98,2,2,2,4,2,2,#¡NULO!,#¡NULO!,11,2,17,5,1,1,6,2,#¡NULO!,7,#¡NULO!,#¡NULO!,#¡NULO!,1,2,1,4,3,2,1,Sur,4917.56,2265.31
600,09,008,0001,0457,2,ARTE,TANGO,OTROS PAISES,5,2,6,4,3,5,6,5,5,3,6,6,4,7,7,4,7,5,5,8,6,7,5,8,5,2,10,8,1,6,8,9,2,#¡NULO!,1,2,2,#¡NULO!,1,1,1,2,1,1,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,6,1,2,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,2,2,2,1,2,2,1,2,1,1,1,1,1,3,5,2,LETRAS,MENSAJES,LIBROS,1,1,2,3,3,4,3,1,20,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,2,1,2,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,6,4,1,7,4,2,DEDICACION,ESFUERZO,CORAJE,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,5,60,1,3,2,7,2,4,2,3,2,3,5,5,2,3,6,6,4,1,3,#¡NULO!,#¡NULO!,2,2,98,6,4,2,#¡NULO!,#¡NULO!,4,1,35,7,3,2,6,1,3,1,2,3,2,1,1,3,4,3,1,1,Poniente,4178.65,1131.10
601,09,016,0001,0181,3,TRADICIONES,,,2,6,10,10,8,5,10,10,10,10,9,9,8,8,0,9,8,8,5,0,9,5,10,10,10,1,2,5,1,1,3,6,2,#¡NULO!,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,#¡NULO!,2,#¡NULO!,1,2,1,2,1,1,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,6,12,17,1,2,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,3,1,2,2,2,1,1,1,2,2,2,1,1,1,6,5,#¡NULO!,98,,,1,1,3,4,3,1,1,1,30,1,13,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,2,1,3,1,2,2,#¡NULO!,1,1,1,2,1,3,1,2,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,8,4,9,1,3,6,ACTIVIDADES FISICAS,,,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,4,120,2,2,1,2,4,5,2,3,3,5,7,4,3,4,3,6,10,1,3,#¡NULO!,#¡NULO!,2,2,2,1,1,2,#¡NULO!,#¡NULO!,11,1,18,5,3,1,6,2,#¡NULO!,7,#¡NULO!,#¡NULO!,#¡NULO!,3,1,1,4,3,2,3,Poniente,5436.18,2670.88
602,09,008,0001,057A,3,REGIONES,PAISES,ARTE,8,6,8,6,6,6,7,5,8,9,7,8,6,8,8,7,6,6,7,8,7,8,4,7,7,4,6,2,1,7,8,#¡NULO!,2,#¡NULO!,1,2,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,5,8,3,1,2,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,1,1,2,1,1,2,2,2,2,2,2,5,2,3,PAPEL,LETRAS,LIBROS,1,3,2,2,3,4,3,1,20,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,9,5,7,4,7,5,EJERCICIO,ENTRETEMIENTO,COMPETENCIA,2,1,3,1,2,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,6,3,98,3,4,2,5,3,6,1,0,12,10,1,3,#¡NULO!,#¡NULO!,2,2,2,5,2,2,#¡NULO!,#¡NULO!,9,1,73,3,6,2,4,1,5,9,#¡NULO!,#¡NULO!,#¡NULO!,1,1,6,2,2,2,1,Poniente,2385.78,1149.94
603,09,005,0001,1186,6,ARTE,ANTEPASADOS,PUEBLOS,5,0,10,10,10,10,8,10,10,10,8,10,10,10,6,6,10,10,10,10,10,10,7,10,10,5,6,7,1,1,2,3,2,#¡NULO!,1,1,1,12,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,16,1,20,1,1,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,1,2,1,1,2,1,1,1,1,1,2,1,2,4,2,5,TERROR,COMICO,IMAGINACION,1,1,2,2,2,2,2,1,5,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,1,2,1,2,1,3,1,2,1,2,1,3,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,8,4,7,3,4,5,FUTBOL,BASQUETBOL,NATACION,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,3,120,1,4,7,7,2,4,1,1,1,2,4,3,6,8,2,6,10,1,3,#¡NULO!,#¡NULO!,2,2,2,1,4,2,#¡NULO!,#¡NULO!,6,1,22,7,2,2,6,2,#¡NULO!,1,5,1,1,2,1,1,4,3,1,2,Oriente,9940.44,2521.63
604,09,004,0020,0316,3,EDUCACION,PARTICIPACION,INFORMACION,7,3,6,5,5,6,7,5,8,6,6,8,7,8,5,6,6,7,2,6,5,5,8,8,7,10,1,5,1,1,5,8,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,1,1,1,1,2,#¡NULO!,1,1,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,18,21,1,1,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,2,2,1,1,2,1,1,2,2,1,2,2,1,6,2,1,LIBROS,NIÐO,SUEÐO,1,1,2,3,3,4,4,1,15,2,#¡NULO!,1,3,1,3,1,2,1,3,1,3,1,2,2,#¡NULO!,1,2,2,#¡NULO!,1,2,1,3,1,3,1,3,2,#¡NULO!,1,2,2,#¡NULO!,1,2,1,2,6,4,9,4,2,6,SUDOR,CANSANCIO,NATURALEZA,2,1,5,#¡NULO!,1,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,2,4,2,2,2,1,4,3,4,1,0,4,10,1,3,#¡NULO!,#¡NULO!,2,2,2,5,4,2,#¡NULO!,#¡NULO!,10,2,39,5,2,2,5,1,2,8,#¡NULO!,#¡NULO!,#¡NULO!,2,2,3,4,1,2,2,Poniente,2629.44,1077.71
605,09,016,0001,0181,2,LITERATURA,TEATRO,DANZA,3,4,4,5,5,3,3,6,5,7,7,8,2,5,2,5,5,7,1,3,5,7,8,8,8,10,#¡NULO!,#¡NULO!,1,5,#¡NULO!,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,1,1,1,1,1,2,#¡NULO!,1,2,2,#¡NULO!,1,2,1,1,2,#¡NULO!,1,1,1,1,1,1,1,2,1,1,2,#¡NULO!,1,2,9,24,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,3,5,APRENDIZAJE,IMAGINACION,CONOCIMIENTO,1,3,1,4,2,4,3,1,30,2,#¡NULO!,1,1,1,1,2,#¡NULO!,1,2,2,#¡NULO!,1,1,2,#¡NULO!,1,2,2,#¡NULO!,1,1,1,3,1,3,1,2,1,2,1,3,2,#¡NULO!,1,1,1,1,9,4,9,2,3,5,AGILIDAD,BIENESTAR,DISCIPLINA,2,1,5,6,1,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,3,1,3,2,1,2,6,4,2,4,3,5,6,2,3,#¡NULO!,#¡NULO!,2,2,2,6,6,2,#¡NULO!,#¡NULO!,10,2,38,8,4,2,1,1,3,8,#¡NULO!,#¡NULO!,#¡NULO!,3,2,3,5,1,2,3,Poniente,4344.35,2670.88
606,09,007,0001,3793,2,EDUCACION,VALORES,PRINCIPIOS,8,6,2,2,2,0,8,5,3,0,0,0,0,0,3,1,9,10,4,2,2,0,10,10,10,1,4,#¡NULO!,2,1,6,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,7,15,20,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,2,1,1,2,2,2,1,2,1,1,2,2,1,5,#¡NULO!,#¡NULO!,BIBLIOTECA,APRENDIZAJE,VOCABULARIO,1,1,3,4,4,4,1,1,30,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,3,2,#¡NULO!,8,2,5,2,6,#¡NULO!,CONDICION,DIVERSION,GUSTO,2,1,5,2,2,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,#¡NULO!,#¡NULO!,3,2,2,#¡NULO!,#¡NULO!,6,2,3,2,6,10,1,1,15,1,1,#¡NULO!,1,6,2,2,#¡NULO!,#¡NULO!,4,1,38,5,2,2,5,1,4,1,6,3,3,3,1,3,4,1,1,3,Oriente,6410.81,2638.75
607,09,006,0001,0607,3,ESCUELA,APRENDER,,5,8,10,10,10,10,8,10,10,10,10,10,10,10,10,8,8,8,5,5,10,10,5,5,5,2,10,7,2,1,#¡NULO!,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,11,17,21,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,1,2,1,1,2,1,1,1,1,1,2,1,1,6,5,2,APRENDER,LETRAS,LIBROS,1,2,4,2,2,4,1,1,5,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,1,2,#¡NULO!,2,#¡NULO!,1,3,2,#¡NULO!,7,3,1,6,4,2,FUTBOL,JUGAR,ENTRETENERSE,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,7,90,1,3,1,3,1,7,98,98,4,1,2,1,0,3,6,4,10,1,98,#¡NULO!,#¡NULO!,2,2,1,6,4,2,#¡NULO!,#¡NULO!,4,1,43,4,3,2,6,1,3,1,2,3,3,2,1,3,3,3,1,2,Oriente,9376.40,2572.95
608,09,011,0001,0594,5,RELIGION,DEPORTE,,8,7,7,8,8,8,10,8,10,8,8,9,8,8,0,5,8,9,0,0,6,8,0,9,5,10,#¡NULO!,#¡NULO!,2,5,#¡NULO!,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,21,18,20,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,6,#¡NULO!,BIBLIOTECAS,SALONES,CULTURA,1,4,3,4,4,3,2,1,20,2,#¡NULO!,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,8,4,5,2,5,6,NATACION,BASQUETBOL,SOCCER,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,6,120,1,4,2,6,7,#¡NULO!,3,1,3,4,6,3,6,1,0,11,10,1,3,#¡NULO!,#¡NULO!,2,2,1,5,4,2,#¡NULO!,#¡NULO!,6,1,48,3,5,2,5,1,5,1,5,2,98,98,1,4,2,1,1,98,Sur,16877.62,2523.51
609,09,011,0001,1427,4,ARTESANIAS,HISTORIA,,7,6,6,2,3,4,8,3,10,3,3,9,8,8,8,8,10,9,0,6,6,6,9,9,9,2,1,5,2,1,2,4,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,17,#¡NULO!,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,#¡NULO!,#¡NULO!,LEER,INFORMARSE,SABER,2,2,3,1,1,1,1,1,2,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,6,4,9,2,6,#¡NULO!,EJERCICIO,APRENDER,,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,7,120,1,4,3,7,98,#¡NULO!,1,2,1,6,2,98,98,98,98,98,10,1,3,#¡NULO!,#¡NULO!,2,2,2,1,1,2,#¡NULO!,#¡NULO!,6,1,20,5,2,2,5,1,1,1,5,2,3,3,1,1,4,1,1,3,Sur,4866.17,2235.03
